timestamp,operator,phi_before,phi_after,delta_phi,accepted,reason,overlay_id
2025-10-08T23:39:00Z,ParityMirror,46.91706001422918,46.91706001422918,0.0,True,plateau,04fd128bb47c0a27
2025-10-08T23:39:00Z,ECC_Parity,46.91706001422918,46.91706001422918,0.0,True,plateau,04fd128bb47c0a27
2025-10-08T23:39:00Z,SingleInsert,46.91706001422918,46.91706001422918,0.0,True,plateau,04fd128bb47c0a27
2025-10-08T23:39:00Z,R_theta,46.91706001422918,46.91706001422918,0.0,True,plateau,6b134653e4e81988
2025-10-08T23:39:00Z,WeylReflect,46.91706001422918,46.91706001422918,0.0,True,plateau,6b134653e4e81988
2025-10-08T23:39:00Z,Midpoint,46.91706001422918,46.91706001422918,0.0,True,plateau,6b134653e4e81988
2025-10-08T23:39:00Z,ParityMirror,46.91706001422918,46.91706001422918,0.0,True,plateau,04fd128bb47c0a27
2025-10-08T23:39:00Z,ECC_Parity,46.91706001422918,46.91706001422918,0.0,True,plateau,04fd128bb47c0a27
2025-10-08T23:39:00Z,SingleInsert,46.91706001422918,46.91706001422918,0.0,True,plateau,04fd128bb47c0a27
2025-10-08T23:39:00Z,R_theta,63.96253183637873,75.14334266104224,11.18081082466351,False,delta_increase,d422b9983134c315
2025-10-08T23:39:00Z,WeylReflect,63.96253183637873,59.88896671288961,-4.073565123489118,True,strict_decrease,37eb8fea8d4b305a
2025-10-08T23:39:00Z,Midpoint,59.88896671288961,50.69229066112907,-9.19667605176054,True,strict_decrease,96195c73489e95db
2025-10-08T23:39:00Z,ParityMirror,50.69229066112907,71.74132574490288,21.04903508377381,False,delta_increase,df6d728c5663e3ea
2025-10-08T23:39:00Z,ECC_Parity,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,SingleInsert,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,R_theta,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,WeylReflect,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,Midpoint,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,ParityMirror,50.69229066112907,71.74132574490288,21.04903508377381,False,delta_increase,df6d728c5663e3ea
2025-10-08T23:39:00Z,ECC_Parity,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,SingleInsert,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,R_theta,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,WeylReflect,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,Midpoint,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,ParityMirror,50.69229066112907,71.74132574490288,21.04903508377381,False,delta_increase,df6d728c5663e3ea
2025-10-08T23:39:00Z,ECC_Parity,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,SingleInsert,50.69229066112907,50.69229066112907,0.0,True,plateau,96195c73489e95db
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
